"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","IsTrainSet","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","paved_drive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
690,120,61,7577,6,5,2005,2006,256,20,0,1342,1362,1362,0,0,1362,0,0,2,0,2,1,6,1,2005,2,460,192,28,0,0,0,0,0,6,3,194700,TRUE,0,1,3,2,3,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,1,2,2,1.75985,0,5.42934562895444,2.56494935746154,9.00859131751613,9.00859131751613,9.39524193103352,9.39574051837974,12.1792203274539,7.21744343169653,0,0,3.04452243772342,0,7.20266119652324,0,6.13339804299665,7.21744343169653,8.93300459157855,4.12713438504509,0,5.54907608489522,0,3.36729582998647,0,0,0,5.26269018890489
691,120,66.5808,4426,6,5,2004,2004,147,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,149,0,0,0,0,0,0,5,2,141000,TRUE,0,1,3,3,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,2,0,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.64779983990526,1.94591014905531,8.53483662658883,8.53483662658883,9.39474309497396,9.39474309497396,11.8565222615337,6.74405918631135,0,0,6.54821910276237,0,5.02388052084628,0,6.04263283368238,6.74405918631135,8.39547743273214,4.21332391903792,0,4.99721227376411,0,0,0,0,0,5.01063529409626
693,60,42,26178,7,5,1989,1990,293,965,0,245,1210,1238,1281,0,2519,1,0,2,1,4,1,9,2,1989,2,628,320,27,0,0,0,0,0,4,4,335000,TRUE,0,1,3,3,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,0,0,0,1,0,1,3,0,0,0,1,3,3,1,1,0,1,1,2.10051,-0.22314355131421,5.63795917793053,2.70805020110221,9.77758413564697,9.04440384443155,9.54136924893133,9.54187185170622,12.7218887958774,7.12205988162914,7.15617663748062,0,6.87316383421252,0,5.50533153593236,0,6.44413125670044,7.83201418050547,10.1727128416373,3.76120011569356,0,5.68357976733868,0,3.3322045101752,0,0,0,5.77144112313002
694,30,60,5400,5,6,1921,1968,0,0,0,1073,1073,1073,0,0,1073,0,0,1,0,2,1,4,0,1968,1,326,0,0,112,0,0,0,0,12,4,108480,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,5,3,1,0,0,1,0,0,0,3,0,0,0,0,2,3,1,1,0,1,1,1.75985,-0.405465108108164,5.5956403160365,1.79175946922805,8.58783803098557,8.58783803098557,9.17014318222477,9.19431261089898,11.5943303214208,6.97914527506881,0,0,0,0,6.97914527506881,4.72738781871234,5.78996017089725,6.97914527506881,8.59433940059289,4.11087386417331,0,0,0,0,0,0,0,0
695,50,51,6120,5,6,1936,1950,0,0,0,927,927,1067,472,0,1539,0,0,1,1,3,1,5,0,1995,2,576,112,0,0,0,0,0,0,4,1,141500,TRUE,0,1,3,0,4,5,3,1,0,1,2,3,1,0,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.43116,-0.287682072451781,5.73269381815062,1.79175946922805,8.94845599234554,8.44160720445964,9.17792048072007,9.18512512283512,11.8600620631783,6.97354301952014,6.15909538849193,0,0,0,6.8330317327862,0,6.3578422665081,7.33953769540767,8.71948076085107,3.95124371858143,0,0,0,0,0,0,0,4.72738781871234
696,20,54,13811,6,6,1987,1987,72,980,40,92,1112,1137,0,0,1137,1,0,2,0,2,1,5,1,1987,2,551,125,0,0,0,0,0,0,7,4,176000,TRUE,0,1,4,0,5,3,4,1,0,1,3,3,0,3,0,0,3,0,3,1,1,4,4,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,0,5.43109847778186,2.56494935746154,8.82805453681542,8.80582481290361,9.38622458680613,9.38622458680613,12.0782449558223,7.03702761468628,0,0,6.88857245956536,3.71357206670431,4.53259949315326,0,6.31354804627709,7.03702761468628,9.53329305850988,4.00733318523247,0,4.29045944114839,0,0,0,0,0,4.83628190695148
697,30,50,6000,5,7,1921,1950,0,616,0,0,616,616,0,0,616,0,0,1,0,2,1,4,0,1921,1,205,0,0,129,0,0,0,0,6,4,89000,TRUE,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,4,3,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.04342511691925,1.79175946922805,8.03300949859667,8.03300949859667,9.17014318222477,9.18512512283512,11.3964028846062,6.42486902390539,0,0,6.42486902390539,0,0,4.86753445045558,5.32787616878958,6.42486902390539,8.69968140098951,3.93182563272433,0,0,0,0,0,0,0,0
698,20,57,6420,5,7,1952,1952,0,210,551,219,980,1148,0,0,1148,0,1,1,0,2,1,6,0,1952,1,308,0,0,0,0,0,0,0,9,4,123500,TRUE,0,1,4,1,2,4,5,1,0,0,3,3,0,0,1,0,3,0,3,0,1,2,3,1,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.25922997783999,1.79175946922805,8.65538869016764,8.49719454490955,9.18615013317497,9.18615013317497,11.7240045321834,7.04664727784876,0,0,5.35185813347607,6.31354804627709,5.39362754635236,0,5.73334127689775,7.04664727784876,8.76732914779405,4.06044301054642,0,0,0,0,0,0,0,0
699,20,65,8450,5,8,1965,2009,0,553,117,224,894,894,0,0,894,1,0,1,0,3,1,5,1,1973,1,336,416,144,0,0,0,0,0,4,0,138500,TRUE,0,1,3,0,5,2,3,1,0,1,4,3,1,4,0,0,3,0,3,0,1,5,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.19184512203752,1.79175946922805,8.40536737623398,8.40536737623398,9.19278721272859,9.21492982430999,11.8386328248001,6.79682371827486,0,0,6.31716468674728,4.77068462446567,5.41610040220442,0,5.82008293035236,6.79682371827486,9.04204005654448,4.18965474202643,0,0,0,4.97673374242057,0,0,0,6.0330862217988
700,120,59,4282,7,5,2004,2004,0,16,0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,2004,2,530,156,158,0,0,0,0,0,7,2,196000,TRUE,1,1,3,1,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,4,0,0,0,0,3,3,1,1,0,1,1,1.75985,0,5.63192837088822,2.70805020110221,9.18379103674265,9.18379103674265,9.54888189471877,9.54888189471877,12.1858750402405,7.23849684089437,0,0,2.83321334405622,0,7.22693601849329,0,6.27476202124194,7.23849684089437,8.36240897761537,4.0943445622221,0,0,0,5.06890420222023,0,0,0,5.05624580534831
701,20,85,14331,8,5,2002,2002,630,1274,0,526,1800,1800,0,0,1800,1,0,2,0,3,1,7,1,2002,3,765,270,78,0,0,0,0,0,5,4,312500,TRUE,0,1,3,3,5,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.55351314153692,2.83321334405622,9.57505292759738,9.57505292759738,9.6814059371683,9.6814059371683,12.6523629481535,7.49609734517596,0,0,7.15070145759253,0,6.26720054854136,0,6.64118216974059,7.49609734517596,9.57025007842484,4.45434729625351,0,6.44730586254121,0,4.36944785246702,0,0,0,5.6021188208797
702,20,80,9600,7,5,1969,1969,168,0,0,1164,1164,1164,0,0,1164,0,0,1,1,3,1,6,0,1969,2,528,0,0,0,0,0,0,0,7,4,140000,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,0,0,0,0,3,0,3,1,1,3,3,1,1,0,1,1,0,1,3,0,0,0,1,3,2,1,1,0,1,1,1.75985,-0.287682072451781,5.27299955856375,2.07944154167984,9.00565049932022,9.00565049932022,9.53126377820777,9.53126377820777,11.8494048444231,7.0604763659998,0,0,0,0,7.0604763659998,0,6.2709884318583,7.0604763659998,9.16962253869762,4.39444915467244,0,5.12989871492307,0,0,0,0,0,0
703,60,82,12438,8,5,2006,2006,466,0,0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006,3,666,324,100,0,0,0,0,0,7,4,361919,TRUE,0,1,4,0,4,5,5,1,0,1,3,5,0,4,1,0,3,1,3,1,1,5,5,1,1,0,0,1,0,1,3,0,0,0,1,4,5,1,1,1,2,2,2.10051,-0.22314355131421,5.55528246633776,2.83321334405622,9.93348315257151,9.19755903761145,9.68340182132116,9.68340182132116,12.7991784719099,7.14282740116162,7.1800698743028,0,0,0,7.11882624906208,0,6.50279004591562,7.85438121065236,9.42859197720997,4.4188406077966,0,6.1463292576689,0,4.61512051684126,0,0,0,5.78382518232974
704,190,76,7630,5,9,1900,1996,0,0,0,360,360,1032,780,0,1812,0,0,2,0,4,2,8,1,1999,2,672,344,0,40,0,0,0,0,5,0,140000,TRUE,0,0,3,0,4,5,4,1,0,1,4,3,1,1,0,0,3,0,3,0,1,4,4,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,2.10051,-0.510825623765991,5.427150238391,2.39789527279837,9.11173476822206,7.49609734517596,9.15915233520675,9.20843856468659,11.8494048444231,6.94022246911964,6.66057514983969,0,0,0,5.88887795833288,3.71357206670431,6.51174532964473,7.50273821075485,8.93997417728963,4.34380542185368,0,0,0,0,0,0,0,5.84354441703136
705,20,70,8400,7,5,2004,2005,109,712,0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2004,2,606,0,35,0,144,0,0,0,5,0,213000,TRUE,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.36129216570943,2.70805020110221,9.24850283307053,9.24106354461902,9.54888189471877,9.5493807367031,12.2690521395162,7.3031700512368,0,4.97673374242057,6.5694814204143,0,6.63594655568665,0,6.4085287910595,7.3031700512368,9.03610602536485,4.26267987704132,0,4.70048036579242,0,3.58351893845611,0,0,0,0
706,190,70,5600,4,5,1930,1950,0,0,0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,1983,0,0,0,0,0,0,0,0,3500,7,0,55000,TRUE,0,0,1,0,1,1,0,0,0,1,2,2,0,0,0,2,0,0,0,0,1,2,2,1,1,0,1,0,0,0,2,0,0,0,1,3,3,1,1,0,2,1,2.10051,-0.287682072451781,5.05624580534831,2.19722457733622,8.38228942895144,0,8.95169916830882,8.96200720958831,10.9151066458675,5.92157841964382,6.58063913728495,0,0,0,0,0,0,6.99668148817654,8.63070043220983,4.26267987704132,0,0,8.16080392095467,0,0,0,0,0
707,20,96.5328,115149,7,5,1971,2002,351,1219,0,424,1643,1824,0,0,1824,1,0,2,0,2,1,5,2,1971,2,739,380,48,0,0,0,0,0,6,3,302000,TRUE,0,1,3,3,5,5,4,1,0,1,3,3,0,3,0,0,3,0,3,1,1,3,4,0,0,1,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,0,5.90208673595677,2.70805020110221,9.45477563742468,9.3502762122737,9.53227893310605,9.54788346359889,12.6181856076098,7.50933526601659,0,0,7.1066061377273,0,6.05208916892442,0,6.60665018619822,7.50933526601659,11.6539909052488,4.58018873168697,0,5.8636311755981,0,3.89182029811063,0,0,0,5.9427993751267
708,120,48,6240,8,5,2006,2006,176,863,0,461,1324,1324,0,0,1324,1,0,2,0,2,1,6,1,2006,2,550,192,38,0,0,0,0,0,12,1,254000,TRUE,0,1,3,0,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,1,1,1,1.75985,0,5.40117475198774,2.83321334405622,9.2679486845965,9.2679486845965,9.68340182132116,9.68340182132116,12.4450934830008,7.18916773842032,0,0,6.76157276880406,0,6.13556489108174,0,6.31173480915291,7.18916773842032,8.73889570493404,3.89182029811063,0,5.17614973257383,0,3.66356164612965,0,0,0,5.26269018890489
709,60,65,9018,7,5,2007,2007,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2007,2,400,100,24,0,0,0,0,0,7,3,179540,TRUE,0,1,3,2,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,0,0,0,1,4,5,1,1,0,2,2,2.10051,0,5.20948615284142,2.70805020110221,9.22945648916841,8.53640741034004,9.55037767476189,9.55037767476189,12.0981588730846,6.59167373200866,6.59167373200866,0,0,0,6.59167373200866,0,5.99396142730657,7.2841348061952,9.10708874216571,4.18965474202643,0,0,0,3.2188758248682,0,0,0,4.61512051684126
710,20,65.9958,7162,5,7,1966,1966,41,0,0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,1966,1,408,0,0,0,0,0,0,0,12,2,109900,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,1,0,1,0,3,0,3,1,1,3,3,1,1,0,0,0,0,1,3,0,0,0,0,2,3,1,1,0,1,1,1.75985,-0.693147180559945,5.02168513028284,1.79175946922805,8.41648848729461,8.3850322878139,9.19329593736692,9.19329593736692,11.6073352395314,6.80793494369993,0,0,0,0,6.77650699237218,0,6.0137151560428,6.80793494369993,8.87668416661445,4.20462993085892,0,3.73766961828337,0,0,0,0,0,0
711,30,56,4130,3,6,1935,2003,0,0,0,270,270,729,0,0,729,0,0,1,0,2,1,5,0,1975,0,0,0,0,0,0,0,0,0,7,2,52000,TRUE,0,1,3,0,4,5,3,1,0,1,3,4,0,0,0,4,0,0,0,0,1,4,3,1,1,0,0,0,0,0,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.405465108108164,4.98907111618042,1.38629436111989,7.69074316354187,6.69826805411541,8.66664714458457,8.70118002752925,10.8590182281479,6.59304453414244,0,0,0,0,5.6021188208797,0,0,6.59304453414244,8.32627478739676,4.04305126783455,0,0,0,0,0,0,0,0
712,50,66,8712,4,7,1900,1950,0,0,0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1964,1,384,68,0,98,0,0,0,0,1,0,102776,TRUE,1,1,3,1,4,5,3,1,0,1,3,3,0,0,0,0,3,1,3,0,1,4,3,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,1,0,1,1,1.43116,-0.405465108108164,5.13158790451392,1.6094379124341,8.45807992692373,8.14235427684983,8.93603509656604,8.96200720958831,11.5403168715621,6.75693238924755,5.76832099579377,0,0,0,6.75693238924755,4.59511985013459,5.95324333428778,7.07242190053737,9.07257144223129,4.20469261939097,0,0,0,0,0,0,0,4.23410650459726
713,120,40,4671,8,5,1988,1989,0,767,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,1988,2,472,168,120,0,0,0,0,0,10,2,189000,TRUE,0,1,3,1,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,4,4,0,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,1,1,1,1.75985,0,5.50776759073024,2.83321334405622,9.19268543673746,9.19268543673746,9.67438880418324,9.67489166421018,12.1495075850331,7.11395610956603,0,0,6.64378973314767,0,6.13556489108174,0,6.15909538849193,7.11395610956603,8.44934252450806,3.71357206670431,0,0,0,4.79579054559674,0,0,0,5.12989871492307
714,190,60,9873,4,5,1970,1970,160,789,0,171,960,960,0,0,960,1,0,1,0,3,1,6,0,1970,2,576,0,288,0,0,0,0,0,5,4,129000,TRUE,0,0,3,2,3,5,3,0,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,1,1,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.08140436498446,1.6094379124341,8.2534880283459,8.2534880283459,8.97221007835365,8.97221007835365,11.7675754352517,6.86797440897029,0,0,6.67203294546107,0,5.14749447681345,0,6.3578422665081,6.86797440897029,9.19766031881881,4.11087386417331,0,5.08140436498446,0,5.66642668811243,0,0,0,0
715,60,167.3334,13517,6,8,1976,2005,289,533,0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,1976,2,475,0,44,0,0,0,0,0,3,0,130500,TRUE,0,1,3,0,5,5,3,1,0,1,3,4,0,0,0,0,3,1,3,1,1,5,4,1,1,1,0,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.51141058200874,2.56494935746154,9.09099361434362,8.37816098272068,9.38067368945807,9.39524193103352,11.7791361685508,6.5875500148248,6.62671774924902,0,6.2803958389602,0,5.26269018890489,0,6.16541785423142,7.29979736675816,9.5117774096603,5.12594653664678,0,5.66988092298052,0,3.80666248977032,0,0,0,0
716,20,78,10140,6,5,1974,1974,174,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974,2,478,0,0,0,0,0,0,0,8,1,165000,TRUE,0,1,3,0,4,5,4,1,0,1,3,3,1,3,0,0,3,1,3,1,1,3,3,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.26712151077956,2.56494935746154,8.99974278983049,8.76170676846664,9.37966111659289,9.37966111659289,12.0137068134704,7.2086003379602,0,0,0,0,6.97073007814353,0,6.17170059741091,7.2086003379602,9.224341891612,4.36944785246702,0,5.16478597392351,0,0,0,0,0,0
717,70,60,10800,7,8,1890,1998,0,0,0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,1996,2,704,0,48,143,0,0,0,0,7,3,159500,TRUE,0,1,3,0,4,5,3,1,0,1,4,3,0,0,0,0,3,0,3,0,1,5,3,0,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,2,2.10051,-0.287682072451781,5.76910194077684,2.07944154167984,9.79138211875182,8.52257866369258,9.49031784004241,9.5458836057793,11.9798054707799,7.36327958696304,6.88653164253051,0,0,0,6.57786135772105,4.969813299576,6.55819780281227,7.8458075026378,9.28739400141847,4.11087386417331,0,0,0,3.89182029811063,0,0,0,0
718,20,80,10000,5,6,1973,2000,0,1084,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,1973,2,439,224,0,0,0,0,0,0,11,2,157000,TRUE,0,1,3,0,2,5,4,1,0,1,3,3,1,2,0,0,3,0,3,1,1,4,4,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.46637095154429,1.79175946922805,8.68118104152169,8.67948209445996,9.19684978179368,9.21044036697652,11.9640074537369,7.07242190053737,0,0,6.98933526597456,0,4.53259949315326,0,6.08677472691231,7.07242190053737,9.21044036697652,4.39444915467244,0,0,0,0,0,0,0,5.41610040220442
719,60,96,10542,7,5,1993,1994,651,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993,3,983,250,154,216,0,0,0,0,8,2,341000,TRUE,0,1,3,3,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,1,1,2,2.10051,0,5.59718662839038,2.70805020110221,9.7366652591891,9.12456459495478,9.54337814614876,9.54387974051276,12.7396406888127,7.18992217074581,6.99759598298193,0,7.06817200038804,0,4.93447393313069,5.37989735354046,6.89162589705225,7.79110951061003,9.26321741157695,4.57471097850338,0,6.48004456192665,0,5.04342511691925,0,0,0,5.52545293913178
720,20,69,9920,5,6,1969,1969,0,523,0,448,971,971,0,0,971,0,0,1,1,3,1,5,1,1969,1,300,0,0,0,0,0,0,0,5,4,128500,TRUE,0,1,3,3,3,5,4,1,0,1,3,3,0,1,0,0,3,0,3,1,1,3,3,1,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.27402467397899,1.79175946922805,8.48797033273933,8.48797033273933,9.19482056031815,9.19482056031815,11.7636919653883,6.87935580446044,0,0,6.26149168432104,0,6.10702288774225,0,5.70711026474888,6.87935580446044,9.2024090016499,4.24849524204936,0,0,0,0,0,0,0,0
721,120,47.268,6563,8,5,1985,1985,0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985,2,564,114,28,234,0,0,0,0,12,4,275000,TRUE,0,1,3,3,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,3,4,0,0,1,0,0,0,1,3,0,0,0,0,3,3,1,1,1,1,1,1.75985,0,5.85621739769996,2.83321334405622,9.54230245311951,9.54230245311951,9.67287870511065,9.67287870511065,12.5245300130057,7.46336304552002,0,0,7.04664727784876,0,6.38856140554563,5.45958551414416,6.33682573114644,7.46336304552002,8.78935545220998,3.87676881521135,0,0,0,3.36729582998647,0,0,0,4.74493212836325
722,120,73.8192,4426,6,5,2004,2004,169,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2004,2,420,160,0,0,0,0,0,0,5,0,143000,TRUE,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,2,0,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.64779983990526,1.94591014905531,8.53483662658883,8.53483662658883,9.39474309497396,9.39474309497396,11.8706069022246,6.74405918631135,0,0,6.49677499018586,0,5.23110861685459,0,6.04263283368238,6.74405918631135,8.39547743273214,4.31507453653458,0,5.13579843705026,0,0,0,0,0,5.08140436498446
723,20,70,8120,4,7,1970,1970,0,191,0,673,864,864,0,0,864,0,0,1,0,3,1,5,0,1994,2,463,0,0,0,0,0,0,0,7,1,124500,TRUE,0,1,3,0,3,5,3,1,0,1,4,3,0,0,0,0,3,0,3,0,1,5,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.15790521283129,1.6094379124341,8.14815643992162,8.14815643992162,8.97221007835365,8.97221007835365,11.7320690269832,6.76272950693188,0,0,5.25749537202778,0,6.51323011091231,0,6.13988455222626,6.76272950693188,9.00220857828241,4.26267987704132,0,0,0,0,0,0,0,0
724,50,60,8172,4,6,1954,1972,0,0,0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1958,1,548,0,0,0,0,156,0,0,5,2,135000,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,0,0,1,0,3,0,3,0,1,5,3,1,1,0,1,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.43116,-0.510825623765991,5.35185813347607,2.19722457733622,8.67948209445996,8.23350314023399,8.96405612822033,8.97322466309509,11.8130374648005,6.90575327631146,6.16120732169508,0,0,0,6.84800527457636,0,6.30809844150953,7.29369772060144,9.00859131751613,4.11087386417331,0,0,0,0,0,5.05624580534831,5.05624580534831,0
725,20,86,13286,9,5,2007,2008,340,1234,0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,2007,3,768,327,64,0,0,0,0,0,2,1,320000,TRUE,0,1,3,0,5,5,5,1,0,1,3,5,0,4,1,0,3,1,3,1,1,5,5,1,1,0,0,1,0,1,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.36246518637179,2.94443897916644,9.63449637852784,9.63449637852784,9.80167628638944,9.80217439083564,12.676079399771,7.43779512167193,0,0,7.11882624906208,0,6.14203740558736,0,6.64509096950564,7.43779512167193,9.49454139259131,4.46590811865458,0,5.83188247728352,0,4.17438726989564,0,0,0,5.79301360838414
726,20,60,6960,4,6,1970,1970,0,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,1989,2,660,96,0,0,0,0,0,500,11,1,120500,TRUE,0,1,3,0,3,2,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,4,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.15790521283129,1.6094379124341,8.14815643992162,8.14815643992162,8.97221007835365,8.97221007835365,11.6994133306336,6.76272950693188,0,0,5.92958914338989,5.48063892334199,5.52545293913178,0,6.49375383985169,6.76272950693188,8.84807842116867,4.11087386417331,0,0,6.21660610108486,0,0,0,0,4.57471097850338
727,20,61.5576,21695,6,9,1988,2007,260,808,0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,1988,2,540,292,44,0,182,0,0,0,12,1,222000,TRUE,0,1,3,0,5,5,4,1,0,1,4,4,0,4,0,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.82008293035236,2.56494935746154,9.21840774305394,8.57187075270693,9.38672768928195,9.39623885726048,12.3104371653488,7.42714413340862,0,5.20948615284142,6.69579891705849,0,4.29045944114839,0,6.29341927884648,7.42714413340862,9.98488319074012,4.13608773232981,0,5.56452040732269,0,3.80666248977032,0,0,0,5.68017260901707
728,20,64,7314,7,5,2007,2007,82,724,0,508,1232,1232,0,0,1232,1,0,2,0,2,1,6,0,2007,2,632,132,0,0,0,0,0,0,2,1,194500,TRUE,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,0,5.32949298401649,2.70805020110221,9.06242024189956,9.06242024189956,9.55037767476189,9.55037767476189,12.1781925834156,7.11720550316434,0,0,6.58617165485467,0,6.23244801655052,0,6.45047042214418,7.11720550316434,8.89768231345422,4.17438726989564,0,4.4188406077966,0,0,0,0,0,4.89034912822175
729,90,85,11475,5,5,1958,1958,95,0,0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,1968,3,888,0,25,0,0,0,0,0,7,1,110000,TRUE,0,0,3,0,4,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,1,1,0,0,3,0,0,0,0,2,2,1,1,0,2,2,1.75985,-0.510825623765991,5.28994911687752,2.39789527279837,9.0916694422585,8.97727273946428,9.18921887535407,9.18921887535407,11.6082447356423,7.48268182815465,0,0,0,0,7.36833968631138,0,6.7900972355139,7.48268182815465,9.34801317710126,4.45434729625351,0,4.56434819146784,0,3.25809653802148,0,0,0,0
